codigo;nome;preco;imagem;link
"9QR";"KIT FERRAMENTAS MALETA ACESSORIOS PARA MINI RETIFICA C/ 145 PÇS EDA";"R$ 99,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_465401-580x435.PNG?version=2025092217510704122024082524";"https://camargoebarros.futurasistemas.com.br/3262-KIT-FERRAMENTAS-MALETA-ACESSORIOS-PARA-MINI-RETIFICA-C-145-PCS-EDA-9QR"
"8SH";"KIT FERRAMENTAS MALETA BASICAS COM 117 PÇS EDA";"R$ 245,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_426201-580x435.PNG?version=2025072318025404122024082524";"https://camargoebarros.futurasistemas.com.br/3008-KIT-FERRAMENTAS-MALETA-BASICAS-COM-117-PCS-EDA-8SH-009489"
"BOM-3904";"KIT FERRAMENTAS MALETA BASICAS INTERCAMBEAVEIS C/41PÇS";"R$ 23,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_426701-580x435.PNG?version=2025051415591704122024082524";"https://camargoebarros.futurasistemas.com.br/2267-KIT-FERRAMENTAS-MALETA-BASICAS-INTERCAMBEAVEIS-C-41PCS-BOM-3904"
"BOM-3905";"KIT FERRAMENTAS MALETA BASICAS INTERCAMBEAVEIS C/46PÇS";"R$ 38,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_426801-580x435.PNG?version=2026031912362504122024082524";"https://camargoebarros.futurasistemas.com.br/2345-KIT-FERRAMENTAS-MALETA-BASICAS-INTERCAMBEAVEIS-C-46PCS-BOM-3905"
"BOM-3902";"KIT FERRAMENTAS MALETA BASICAS COM 12 PCS";"R$ 48,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_399701-580x435.PNG?version=2025072414583504122024082524";"https://camargoebarros.futurasistemas.com.br/2270-KIT-FERRAMENTAS-MALETA-BASICAS-COM-12-PCS-BOM-3902"
"BOM-3907";"KIT FERRAMENTAS MALETA BASICAS COM 126 PCS";"R$ 115,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_428601-580x435.PNG?version=2025020711395904122024082524";"https://camargoebarros.futurasistemas.com.br/3017-KIT-FERRAMENTAS-MALETA-BASICAS-COM-126-PCS-BOM-3907"
"BOM-3901";"KIT FERRAMENTAS MALETA BASICAS COM 7 PCS";"R$ 32,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_388901-580x435.PNG?version=2025071115475904122024082524";"https://camargoebarros.futurasistemas.com.br/2269-KIT-FERRAMENTAS-MALETA-BASICAS-COM-7-PCS-BOM-3901"
"BOM-3906";"KIT FERRAMENTAS MALETA BASICAS SOQUETES C/ 40PÇS";"R$ 25,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_426901-580x435.PNG?version=2026040111093104122024082524";"https://camargoebarros.futurasistemas.com.br/2224-KIT-FERRAMENTAS-MALETA-BASICAS-SOQUETES-C-40PCS-BOM-3906"
"BOM-3909";"KIT FERRAMENTAS MALETA CHAVE L SOQUETES 8-21MM C/10PÇS";"R$ 28,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_458501-580x435.PNG?version=2025011114073104122024082524";"https://camargoebarros.futurasistemas.com.br/3218-KIT-FERRAMENTAS-MALETA-CHAVE-L-SOQUETES-8-21MM-C-10PCS-BOM-3909"
"BOM-9705";"KIT FERRAMENTAS MALETA LIXADEIRA 125 MM RECARREGAVEL C/2 BATERIAS 21V";"R$ 350,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_543401-580x435.JPG?version=2026010611001004122024082524";"https://camargoebarros.futurasistemas.com.br/2594-KIT-FERRAMENTAS-MALETA-LIXADEIRA-125-MM-RECARREGAVEL-C-2-BATERIAS-21V-BOM-9705"
"8SQ";"KIT FERRAMENTAS MALETA PONTA TORX C.V COM 15 PÇS EDA";"R$ 55,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_482801-580x435.PNG?version=2026020710580504122024082524";"https://camargoebarros.futurasistemas.com.br/3384-KIT-FERRAMENTAS-MALETA-PONTA-TORX-C-V-COM-15-PCS-EDA-8SQ"
"00207511";"KIT FERRAMENTAS MALETA SOQUETES E CATRACA COM 108 PÇS GOLFIELD";"R$ 320,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_534601-580x435.JPG?version=2025120614360304122024082524";"https://camargoebarros.futurasistemas.com.br/3759-KIT-FERRAMENTAS-MALETA-SOQUETES-E-CATRACA-COM-108-PCS-GOLFIELD-00207511"
"9SR";"KIT FERRAMENTAS MALETA SOQUETES E CATRACA COM 110 PÇS EDA";"R$ 540,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_466601-580x435.PNG?version=2025120614360904122024082524";"https://camargoebarros.futurasistemas.com.br/3261-KIT-FERRAMENTAS-MALETA-SOQUETES-E-CATRACA-COM-110-PCS-EDA-9SR"
"0ZK";"KIT FERRAMENTAS MALETA SOQUETES E CATRACA COM 187 PÇS EDA";"R$ 830,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_557201-580x435.JPG?version=2026032015543004122024082524";"https://camargoebarros.futurasistemas.com.br/3905-KIT-FERRAMENTAS-MALETA-SOQUETES-E-CATRACA-COM-187-PCS-EDA-0ZK"
"9RN";"KIT FERRAMENTAS MALETA SOQUETES E CATRACA COM 94 PÇS EDA";"R$ 390,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_432701-580x435.PNG?version=2025072315174504122024082524";"https://camargoebarros.futurasistemas.com.br/3044-KIT-FERRAMENTAS-MALETA-SOQUETES-E-CATRACA-COM-94-PCS-EDA-9RN-014865"
"BOM-3918";"KIT FERRAMENTAS MALETA SOQUETES E CATRACA ENCAIXE DE 1/2 COM 22 PÇS";"R$ 148,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_529501-580x435.JPG?version=2025120614422804122024082524";"https://camargoebarros.futurasistemas.com.br/3717-KIT-FERRAMENTAS-MALETA-SOQUETES-E-CATRACA-ENCAIXE-DE-1-2-COM-22-PCS-BOM-3918"
"9PC";"KIT FERRAMENTAS MALETA SOQUETES ESTRIADO ENCAIXE DE 3/4 COM 21 PÇS EDA";"R$ 645,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_433701-580x435.PNG?version=2025120614372404122024082524";"https://camargoebarros.futurasistemas.com.br/3049-KIT-FERRAMENTAS-MALETA-SOQUETES-ESTRIADO-ENCAIXE-DE-3-4-COM-21-PCS-EDA-9PC-014315"
"9PM";"KIT FERRAMENTAS MALETA SOQUETES SEXTAVADO ENCAIXE DE 3/4 COM 21 PÇS EDA";"R$ 645,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_432601-580x435.PNG?version=2025120614394504122024082524";"https://camargoebarros.futurasistemas.com.br/3043-KIT-FERRAMENTAS-MALETA-SOQUETES-SEXTAVADO-ENCAIXE-DE-3-4-COM-21-PCS-EDA-9PM-014391"
"7VI";"KIT FERRAMENTAS MALETA SOQUETES TORX COM 16 PÇS EDA";"R$ 158,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_433901-580x435.PNG?version=2026020310582104122024082524";"https://camargoebarros.futurasistemas.com.br/3050-KIT-FERRAMENTAS-MALETA-SOQUETES-TORX-COM-16-PCS-EDA-7VI-005993"
"B0M-9760";"KIT FERRAMENTAS MULTIFUNÇÕES 4 EM 1 C/2 BATERIAS 21V BOM-9760 KIT FERRAMENTAS MULTIFUNÇÕES 4 EM 1 C/2 BATERIAS 21V BOM-9760";"R$ 760,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_550301-580x435.JPG?version=2026043018500404122024082524";"https://camargoebarros.futurasistemas.com.br/3845-KIT-FERRAMENTAS-MULTIFUNCOES-4-EM-1-C-2-BATERIAS-21V-BOM-9760"
"BOM-9761";"KIT FERRAMENTAS MULTIFUNÇÕES 6 EM 1 C/2 BATERIAS 21V";"R$ 1.100,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_550401-580x435.JPG?version=2026043018505104122024082524";"https://camargoebarros.futurasistemas.com.br/3846-KIT-FERRAMENTAS-MULTIFUNCOES-6-EM-1-C-2-BATERIAS-21V-BOM-9761"
"BOM-9701";"KIT FERRAMENTAS PISTOLA DE GRAMPO RECARREGAVEL C/2 BATERIAS 21V";"R$ 550,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_420701-580x435.PNG?version=2025102318290204122024082524";"https://camargoebarros.futurasistemas.com.br/2973-KIT-FERRAMENTAS-PISTOLA-DE-GRAMPO-RECARREGAVEL-C-2-BATERIAS-21V-BOM-9701"
"9YM";"KIT FERRAMENTAS SOQUETES DE IMPACTO LONGO ENCAIXE DE 1/2" COM 10 PÇS EDA";"R$ 185,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_466201-580x435.PNG?version=2025120614395304122024082524";"https://camargoebarros.futurasistemas.com.br/3260-KIT-FERRAMENTAS-SOQUETES-DE-IMPACTO-LONGO-ENCAIXE-DE-1-2-COM-10-PCS-EDA-9YM"
"0LJ";"KIT FERRAMENTAS SOQUETES ENCAIXE DE 1/2" COM 10 PÇS CR-V EDA OLJ 018818 KIT FERRAMENTAS SOQUETES ENCAIXE DE 1/2" COM 10 PÇS CR-V EDA";"R$ 90,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_433201-580x435.PNG?version=2025112416061804122024082524";"https://camargoebarros.futurasistemas.com.br/3047-KIT-FERRAMENTAS-SOQUETES-ENCAIXE-DE-1-2-COM-10-PCS-CR-V-EDA-OLJ-018818"
"9PI";"KIT FERRAMENTAS SOQUETES ENCAIXE DE 1/2" COM 11 PÇS CR-V EDA";"R$ 148,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_433001-580x435.PNG?version=2025112611360804122024082524";"https://camargoebarros.futurasistemas.com.br/3045-KIT-FERRAMENTAS-SOQUETES-ENCAIXE-DE-1-2-COM-11-PCS-CR-V-EDA-9PI-014377"
"0XX";"KIT FERRAMENTAS SOQUETES ENCAIXE DE 1/2" COM 12 PÇS EDA";"R$ 52,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_543801-580x435.JPG?version=2026022615081404122024082524";"https://camargoebarros.futurasistemas.com.br/3792-KIT-FERRAMENTAS-SOQUETES-ENCAIXE-DE-1-2-COM-12-PCS-EDA-0XX"
"0LK";"KIT FERRAMENTAS SOQUETES LONGO ENCAIXE DE 1/2" COM 10 PÇS CR-V EDA OLK 018825 KIT FERRAMENTAS SOQUETES LONGO ENCAIXE DE 1/2" COM 10 PÇS CR-V EDA";"R$ 115,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_433301-580x435.PNG?version=2025112416024804122024082524";"https://camargoebarros.futurasistemas.com.br/3048-KIT-FERRAMENTAS-SOQUETES-LONGO-ENCAIXE-DE-1-2-COM-10-PCS-CR-V-EDA-OLK-018825"
"B0M-5543";"KIT FUSIVEIL AUTOMOTIVO P/ CARRO LAMINA GRANDE C/ 32 PCS BOM-5543 KIT FUSIVEIL AUTOMOTIVO P/ CARRO LAMINA GRANDE C/ 32 PCS BOM-554320A. x 430A x 440A x 450A x 460A x 470A x 480A x 4100A x 4";"R$ 38,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_551601-580x435.JPG?version=2026022716261104122024082524";"https://camargoebarros.futurasistemas.com.br/3857-KIT-FUSIVEIL-AUTOMOTIVO--P-CARRO-LAMINA-GRANDE--C-32-PCS-BOM-5543"
"BOM-5533";"KIT FUSIVEIL AUTOMOTIVO P/ CARRO LAMINA PEQUENA C/ 120 PCS";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_553401-580x435.JPG?version=2026030912133304122024082524";"https://camargoebarros.futurasistemas.com.br/3873-KIT-FUSIVEIL-AUTOMOTIVO--P-CARRO-LAMINA-PEQUENA--C-120-PCS-BOM-5533"
"AR0443";"KIT FUSIVEIS C/ CHAVE TESTE P/ AUTOMOVEL LAMINA GRANDE C/ 10 PCS N+2027 KIT FUSIVEIS C/ CHAVE TESTE P/ AUTOMOVEL LAMINA GRANDE C/ 10 PCS N+2027";"R$ 5,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_416601-580x435.PNG?version=2025091118164104122024082524";"https://camargoebarros.futurasistemas.com.br/1742-KIT-FUSIVEIS-C-CHAVE-TESTE-P-AUTOMOVEL-LAMINA-GRANDE-C-10-PCS-N-2027"
"BOM-5531";"KIT FUSIVEIS C/ CHAVE TESTE P/ AUTOMOVEL LAMINA PEQUENA C/ 10 PCS";"R$ 5,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_526901-580x435.JPG?version=2025092011273004122024082524";"https://camargoebarros.futurasistemas.com.br/3495-KIT-FUSIVEIS-C-CHAVE-TESTE-P-AUTOMOVEL-LAMINA-PEQUENA-C-10-PCS-BOM-5531"
"AR0444";"KIT FUSIVEIS P/ AUTOMOVEL LAMINA GRANDE C/ 10 PCS STARTOOLS";"R$ 2,80";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_410601-580x435.PNG?version=2025080610172804122024082524";"https://camargoebarros.futurasistemas.com.br/2626-KIT-FUSIVEIS-P-AUTOMOVEL-LAMINA-GRANDE-C-10-PCS-STARTOOLS-AR0444"
"AR0445";"KIT FUSIVEIS P/ AUTOMOVEL LAMINA PEQUENO C/ 10 PCS STARTOOLS";"R$ 1,80";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_410701-580x435.PNG?version=2025080610215004122024082524";"https://camargoebarros.futurasistemas.com.br/2923-KIT-FUSIVEIS-P-AUTOMOVEL-LAMINA-PEQUENO-C-10-PCS-STARTOOLS-AR0445"
"AR0675";"KIT GANCHO DE PARAFUSO 60MM COM BUCHA 6MM COM 4 KITS STARTOOLS";"R$ 3,20";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474201-580x435.PNG?version=2025020814500704122024082524";"https://camargoebarros.futurasistemas.com.br/3316-KIT-GANCHO-DE-PARAFUSO-60MM-COM-BUCHA-6MM-COM-4-KITS-STARTOOLS-AR0675"
"BOM-5581";"KIT GARRA JACARE 10A COM 4 PCS";"R$ 5,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_511601-580x435.JPG?version=2026042914511904122024082524";"https://camargoebarros.futurasistemas.com.br/3598-KIT-GARRA-JACARE-10A-COM-4-PCS-BOM-5581"
"BOM-5582";"KIT GARRA JACARE 30A COM 4 PCS";"R$ 5,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_511701-580x435.JPG?version=2026032115290604122024082524";"https://camargoebarros.futurasistemas.com.br/3599-KIT-GARRA-JACARE-30A-COM-4-PCS-BOM-5582"
"20014";"KIT JARDINAGEM CABO DE MADEIRA COM 3 PCS NAVY";"R$ 9,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_428301-580x435.PNG?version=2024080111105704122024082524";"https://camargoebarros.futurasistemas.com.br/3014-KIT-JARDINAGEM-CABO-DE-MADEIRA-COM-3-PCS-NAVY-20014"
"AR0318";"KIT JARDINAGEM COM 3 PCS STARTOOLS";"R$ 13,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_410101-580x435.PNG?version=2024100513245704122024082524";"https://camargoebarros.futurasistemas.com.br/2501-KIT-JARDINAGEM-COM-3-PCS-STARTOOLS-AR0318"
"BOM-5520";"KIT MALETA COM TERMENAL TUBOLAR 1250 PCS";"R$ 25,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_437001-580x435.PNG?version=2026030910332404122024082524";"https://camargoebarros.futurasistemas.com.br/3072-KIT-MALETA-COM-TERMENAL-TUBOLAR-1250-PCS-BOM-5520"
"BOM-5515";"KIT MALETA COM TERMINAL ELETRICO GARFO 200 PCS";"R$ 18,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_472301-580x435.PNG?version=2025011718473604122024082524";"https://camargoebarros.futurasistemas.com.br/3308-KIT-MALETA-COM-TERMINAL-ELETRICO-GARFO-200-PCS-BOM-5515"
"BOM-5516";"KIT MALETA COM TERMINAL ELETRICO GARFO E OLHAL 320 PCS";"R$ 19,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_472401-580x435.PNG?version=2025011718532404122024082524";"https://camargoebarros.futurasistemas.com.br/3309-KIT-MALETA-COM-TERMINAL-ELETRICO-GARFO-E-OLHAL-320-PCS-BOM-5516"
"BOM-5517";"KIT MALETA COM TERMINAL ELETRICO OLHAL 200 PCS";"R$ 18,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_472501-580x435.PNG?version=2025011718532704122024082524";"https://camargoebarros.futurasistemas.com.br/3310-KIT-MALETA-COM-TERMINAL-ELETRICO-OLHAL-200-PCS-BOM-5517"
"TU8N400";"KIT MALETA COM TERMINAL TUBOLAR ILHOS 400 PCS 0,25 A 6,0MM";"R$ 10,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_528901-580x435.JPG?version=2025090214312404122024082524";"https://camargoebarros.futurasistemas.com.br/3713-KIT-MALETA-COM-TERMINAL-TUBOLAR-ILHOS-400-PCS-0-25-A-6-0MM-TU8N400-EXBOM"
"BOM-5532";"KIT MALETA ESPAGUETE ISOLANTE TERMO RETRATIL 560 PCS";"R$ 21,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_468801-580x435.PNG?version=2025082209592104122024082524";"https://camargoebarros.futurasistemas.com.br/3282-KIT-MALETA-ESPAGUETE-ISOLANTE-TERMO-RETRATIL-560-PCS-BOM-5532"
"BOM-9605";"KIT MINI RETIFICA ELETRICA 110V 135W 191 PEÇAS";"R$ 199,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_478301-580x435.PNG?version=2026010610463304122024082524";"https://camargoebarros.futurasistemas.com.br/3349-KIT-MINI-RETIFICA-ELETRICA-110V-135W-191-PECAS-BOM-9605"
"BOM-9606";"KIT MINI RETIFICA ELETRICA 220V 135W 191 PEÇAS";"R$ 199,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_478401-580x435.PNG?version=2026010610442104122024082524";"https://camargoebarros.futurasistemas.com.br/3350-KIT-MINI-RETIFICA-ELETRICA-220V-135W-191-PECAS-BOM-9606"
"AR0679";"KIT PARAFUSO 20MM COM 30 UNIDADES STARTOOLS";"R$ 3,20";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474301-580x435.PNG?version=2025112212043904122024082524";"https://camargoebarros.futurasistemas.com.br/3317-KIT-PARAFUSO-20MM-COM-30-UNIDADES-STARTOOLS-AR0679"
"AR680";"KIT PARAFUSO 35MM COM 12 UNIDADES STARTOOLS AR0680 KIT PARAFUSO 35MM COM 12 UNIDADES STARTOOLS AR0680";"R$ 3,20";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474401-580x435.PNG?version=2025112212043404122024082524";"https://camargoebarros.futurasistemas.com.br/3318-KIT-PARAFUSO-35MM-COM-12-UNIDADES-STARTOOLS-AR0680"
"BOM-3628";"KIT PISTOLA DE PREGOS";"R$ 85,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_478601-580x435.PNG?version=2026010609551504122024082524";"https://camargoebarros.futurasistemas.com.br/3353-KIT-PISTOLA-DE-PREGOS-BOM-3628"
"BOM-3626";"KIT REPARO PARA P/ PNEUS DE CARRO 6 PCS";"R$ 6,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_549101-580x435.JPG?version=2026020416304004122024082524";"https://camargoebarros.futurasistemas.com.br/3829-KIT-REPARO-PARA-P-PNEUS-DE-CARRO-6-PCS-BOM-3626"
"40032";"KIT REPARO PROFISSIONAL P/ PNEUS DE CARRO";"R$ 22,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_532201-580x435.JPG?version=2025092712553704122024082524";"https://camargoebarros.futurasistemas.com.br/2393-KIT-REPARO-PROFISSIONAL-P-PNEUS-DE-CARRO-40032"
"BOM-2769";"KIT RODIZIO C/ 2 PCS FIXAS 3"";"R$ 36,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_547501-580x435.JPG?version=2026013111533304122024082524";"https://camargoebarros.futurasistemas.com.br/3825-KIT-RODIZIO-C-2-PCS-FIXAS-3--BOM-2769"
"BOM-2770";"KIT RODIZIO C/ 2 PCS GIRATORIAS 3"";"R$ 41,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_547601-580x435.JPG?version=2026013111533904122024082524";"https://camargoebarros.futurasistemas.com.br/3824-KIT-RODIZIO-C-2-PCS-GIRATORIAS-3--BOM-2770"
"BOM-2773";"KIT RODIZIO C/ 2 PCS GIRATORIAS 4"";"R$ 52,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_547801-580x435.JPG?version=2026013111542504122024082524";"https://camargoebarros.futurasistemas.com.br/3822-KIT-RODIZIO-C-2-PCS-GIRATORIAS-4--BOM-2773"
"BOM-2771";"KIT RODIZIO C/ 2 PCS GIRATORIAS COM FREIO 3"";"R$ 43,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_547701-580x435.JPG?version=2026013111534404122024082524";"https://camargoebarros.futurasistemas.com.br/3823-KIT-RODIZIO-C-2-PCS-GIRATORIAS-COM-FREIO-3--BOM-2771"
"BOM-2774";"KIT RODIZIO C/ 2 PCS GIRATORIAS COM FREIO 4"";"R$ 53,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_547901-580x435.JPG?version=2026013111543104122024082524";"https://camargoebarros.futurasistemas.com.br/3821-KIT-RODIZIO-C-2-PCS-GIRATORIAS-COM-FREIO-4--BOM-2774"
"BOM-2763";"KIT RODIZIO C/ 2 PCS GIRATORIO 1,5"";"R$ 13,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_485801-580x435.PNG?version=2025112115093604122024082524";"https://camargoebarros.futurasistemas.com.br/3414-KIT-RODIZIO-C-2-PCS-GIRATORIO-1-5--BOM-2763"
"BOM-2764";"KIT RODIZIO C/ 2 PCS GIRATORIO COM FREIO 1,5"";"R$ 14,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_485901-580x435.PNG?version=2025112213483704122024082524";"https://camargoebarros.futurasistemas.com.br/3415-KIT-RODIZIO-C-2-PCS-GIRATORIO-COM-FREIO-1-5--BOM-2764"
"BOM-2765";"KIT RODIZIO C/ 4 PCS 2 GIRATORIO 2 FIXO GEL SILICONE 1,5"";"R$ 24,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_486001-580x435.PNG?version=2025031213260904122024082524";"https://camargoebarros.futurasistemas.com.br/3416-KIT-RODIZIO-C-4-PCS-2-GIRATORIO-2-FIXO-GEL-SILICONE-1-5--BOM-2765"
"AR0481";"KIT RODIZIO GIRATORIO 1,25" C/ 4 PCS STARTOOLS";"R$ 8,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_387501-580x435.PNG?version=2026022615083204122024082524";"https://camargoebarros.futurasistemas.com.br/2715-KIT-RODIZIO-GIRATORIO-1-25-C-4-PCS-STARTOOLS-AR0481"
"AR0484";"KIT RODIZIO GIRATORIO 1,25" C/ 4 PCS STARTOOLS";"R$ 10,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_436201-580x435.PNG?version=2026040812175704122024082524";"https://camargoebarros.futurasistemas.com.br/3069-KIT-RODIZIO-GIRATORIO-1-25-C-4-PCS-STARTOOLS-AR0484"
"AR0488";"KIT RODIZIO GIRATORIO 1,25" C/ 4 PCS STARTOOLS";"R$ 5,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_392101-580x435.PNG?version=2024060709445304122024082524";"https://camargoebarros.futurasistemas.com.br/2748-KIT-RODIZIO-GIRATORIO-1-25-C-4-PCS-STARTOOLS-AR0488"
"AR0482";"KIT RODIZIO GIRATORIO 1,5" C/ 4 PCS STARTOOLS";"R$ 10,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_416701-580x435.PNG?version=2025052616332104122024082524";"https://camargoebarros.futurasistemas.com.br/2935-KIT-RODIZIO-GIRATORIO-1-5-C-4-PCS-STARTOOLS-AR0482"
"AR0485";"KIT RODIZIO GIRATORIO 1,5" C/ 4 PCS STARTOOLS";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_387601-580x435.PNG?version=2026032312411204122024082524";"https://camargoebarros.futurasistemas.com.br/2716-KIT-RODIZIO-GIRATORIO-1-5-C-4-PCS-STARTOOLS-AR0485"
"AR0489";"KIT RODIZIO GIRATORIO 1,5" C/ 4 PCS STARTOOLS";"R$ 6,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_392001-580x435.PNG?version=2024060709445504122024082524";"https://camargoebarros.futurasistemas.com.br/2746-KIT-RODIZIO-GIRATORIO-1-5-C-4-PCS-STARTOOLS-AR0489"
"AR0483";"KIT RODIZIO GIRATORIO 2" C/ 2 PCS STARTOOLS";"R$ 8,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_387401-580x435.PNG?version=2026040812175104122024082524";"https://camargoebarros.futurasistemas.com.br/2714-KIT-RODIZIO-GIRATORIO-2-C-2-PCS-STARTOOLS-AR0483"
"AR0486";"KIT RODIZIO GIRATORIO 2" C/ 2 PCS STARTOOLS";"R$ 9,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_387701-580x435.PNG?version=2025052616424904122024082524";"https://camargoebarros.futurasistemas.com.br/2717-KIT-RODIZIO-GIRATORIO-2-C-2-PCS-STARTOOLS-AR0486"
